order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD004428,SRC-001-H-004428,CUS00005,2018-12-01 08:02:00,Web,PayPal,AUD,Thompson,Completed,2002.2,12.14,NaN,5.0,182.02,1914.23,Summer,False,-37.799533,144.881801,Tablet,Referral,call before delivery,NaN
HORD000938,SRC-001-H-000938,CUS00018,2018-04-13 21:41:00,Store,PayPal,AUD,Thompson,Completed,5530.54,23.19,NaN,10.0,502.78,5000.68,Autumn,True,-37.761973,144.906963,Mobile,Organic,please use minimal packaging,NaN
HORD001078,SRC-001-H-001078,CUS00352,2018-11-03 21:21:00,Store,PayPal,AUD,Thompson,Completed,4173.4,11.07,NaN,10.0,379.4,3767.13,Spring,False,-37.808837,144.891577,Mobile,Social,please use minimal packaging,NaN
HORD004533,SRC-001-H-004533,CUS00309,2018-03-15 14:36:00,Mobile,PayPal,AUD,Thompson,Completed,2947.5,9.28,NaN,10.0,267.95,2662.03,Autumn,False,-37.786575,144.951168,Tablet,Referral,please leave at reception,NaN
HORD000332,SRC-001-H-000332,CUS00450,2018-12-21 21:24:00,Web,Card,AUD,Nickolson,Completed,6231.3,11.95,NaN,10.0,566.48,5620.12,Summer,False,-37.864018,144.998302,Mobile,Organic,call before delivery,NaN
HORD004475,SRC-001-H-004475,CUS00434,2018-07-28 14:08:00,Mobile,Gift Card,AUD,Nickolson,Completed,482.61,15.09,NaN,0.0,43.87,497.7,Winter,False,-37.870378,144.950927,Desktop,Organic,no special instruction,NaN
HORD004781,SRC-001-H-004781,CUS00124,2018-03-27 10:07:00,Store,Card,AUD,Nickolson,Completed,2169.44,12.5,NaN,10.0,197.22,1965.0,Autumn,False,-37.876227,144.936189,Desktop,Referral,call before delivery,NaN
HORD004228,SRC-001-H-004228,CUS00377,2018-07-19 13:06:00,Web,Card,AUD,Thompson,Completed,4792.15,17.27,NaN,0.0,435.65,4809.42,Winter,False,-37.739112,144.918805,Tablet,Social,please use minimal packaging,NaN
HORD003497,SRC-001-H-003497,CUS00268,2018-11-23 20:06:00,Store,Card,AUD,Thompson,Completed,5118.62,11.43,B1SAVE-66,15.0,465.33,4362.26,Spring,False,-37.860151,144.934706,Desktop,Paid Search,gift purchase for a family member,B1SAVE-66
HORD001161,SRC-001-H-001161,CUS00325,2018-12-10 17:46:00,Mobile,Gift Card,AUD,Thompson,Completed,4130.68,10.83,NaN,0.0,375.52,4141.51,Summer,False,-37.793715,144.907829,Tablet,Social,gift purchase for a family member,NaN
HORD001264,SRC-001-H-001264,CUS00443,2018-02-27 19:50:00,Web,Gift Card,AUD,Thompson,Completed,4516.66,9.21,B1SAVE-73,20.0,410.61,3622.54,Summer,False,-37.810602,144.927492,Mobile,Social,gift purchase for a family member,B1SAVE-73
HORD000905,SRC-001-H-000905,CUS00347,2018-08-02 17:57:00,Store,PayPal,AUD,Thompson,Completed,3556.35,12.54,NaN,10.0,323.3,3213.26,Winter,False,-37.787323,144.935913,Desktop,Organic,call before delivery,NaN
HORD000812,SRC-001-H-000812,CUS00313,2018-02-09 09:47:00,Store,Gift Card,AUD,Bakers,Completed,16.38,11.79,NaN,10.0,1.49,26.53,Summer,False,-37.816887,145.056184,Desktop,Organic,gift purchase for a family member,NaN
HORD002008,SRC-001-H-002008,CUS00128,2018-12-28 13:51:00,Store,Gift Card,AUD,Thompson,Completed,177.47,12.81,B1SAVE-17,25.0,16.13,145.91,Summer,False,-37.762779,144.900829,Desktop,Store,please use minimal packaging,B1SAVE-17
HORD004203,SRC-001-H-004203,CUS00037,2018-01-01 17:05:00,Store,Card,AUD,Bakers,Completed,6863.85,8.74,NaN,0.0,623.99,6872.59,Summer,False,-37.804141,145.004791,Mobile,Store,please use minimal packaging,NaN
HORD001971,SRC-001-H-001971,CUS00144,2018-09-25 09:06:00,Web,Bank Transfer,AUD,Thompson,Completed,3983.12,10.05,B1SAVE-60,15.0,362.1,3395.7,Spring,False,-37.784942,144.965752,Desktop,Organic,please use minimal packaging,B1SAVE-60
HORD001299,SRC-001-H-001299,CUS00366,2018-01-19 21:29:00,Web,Bank Transfer,AUD,Nickolson,Completed,3191.83,20.55,NaN,0.0,290.17,3212.38,Summer,True,-37.85036,144.979572,Tablet,Store,gift purchase for a family member,NaN
HORD001749,SRC-001-H-001749,CUS00480,2018-04-17 19:32:00,Web,Card,AUD,Thompson,Completed,2297.7,23.59,NaN,10.0,208.88,2091.52,Autumn,True,-37.875845,144.930782,Desktop,Store,gift purchase for a family member,NaN
HORD004957,SRC-001-H-004957,CUS00028,2018-01-20 19:24:00,Mobile,Gift Card,AUD,Bakers,Completed,2995.54,21.65,NaN,10.0,272.32,2717.64,Summer,True,-37.794368,145.051223,Mobile,Paid Search,please use minimal packaging,NaN
HORD001342,SRC-001-H-001342,CUS00087,2018-11-27 17:50:00,Mobile,Card,AUD,Bakers,Completed,5282.13,14.19,B1SAVE-71,15.0,480.19,4504.0,Spring,False,-37.87188,145.064052,Mobile,Store,call before delivery,B1SAVE-71
HORD000429,SRC-001-H-000429,CUS00095,2018-08-19 21:29:00,Store,Gift Card,AUD,Thompson,Completed,2089.61,14.97,NaN,5.0,189.96,2000.1,Winter,False,-37.796797,144.883577,Desktop,Organic,call before delivery,NaN
HORD003245,SRC-001-H-003245,CUS00275,2018-12-08 20:45:00,Web,Bank Transfer,AUD,Bakers,Completed,2112.29,12.99,NaN,0.0,192.03,2125.28,Summer,False,-37.859514,145.046709,Tablet,Social,no special instruction,NaN
HORD004856,SRC-001-H-004856,CUS00381,2018-12-07 15:00:00,Store,Bank Transfer,AUD,Bakers,Completed,1398.44,13.02,NaN,0.0,127.13,1411.46,Summer,False,-37.766886,145.055972,Mobile,Social,no special instruction,NaN
HORD002220,SRC-001-H-002220,CUS00290,2018-03-05 09:58:00,Web,Gift Card,AUD,Thompson,Completed,3055.87,11.93,B1SAVE-69,15.0,277.81,2609.42,Autumn,False,-37.776416,144.891697,Tablet,Paid Search,no special instruction,B1SAVE-69
HORD001614,SRC-001-H-001614,CUS00210,2018-12-14 19:20:00,Mobile,Gift Card,AUD,Nickolson,Completed,4405.98,12.55,B1SAVE-23,15.0,400.54,3757.63,Summer,False,-37.873009,144.942432,Mobile,Referral,no special instruction,B1SAVE-23
HORD000325,SRC-001-H-000325,CUS00203,2018-11-04 14:49:00,Store,PayPal,AUD,Bakers,Completed,2635.31,12.83,B1SAVE-14,15.0,239.57,2252.84,Spring,False,-37.869451,145.03037,Mobile,Referral,please leave at reception,B1SAVE-14
HORD001117,SRC-001-H-001117,CUS00363,2018-04-05 17:37:00,Store,Bank Transfer,AUD,Nickolson,Completed,1539.68,10.25,B1SAVE-86,20.0,139.97,1241.99,Autumn,False,-37.855963,144.97265,Mobile,Referral,please use minimal packaging,B1SAVE-86
HORD004804,SRC-001-H-004804,CUS00153,2018-10-24 11:12:00,Store,Card,AUD,Thompson,Completed,1334.61,11.84,NaN,0.0,121.33,1346.45,Spring,False,-37.759954,144.935857,Tablet,Referral,please use minimal packaging,NaN
HORD002214,SRC-001-H-002214,CUS00492,2018-02-07 13:24:00,Mobile,PayPal,AUD,Thompson,Completed,7399.63,11.02,NaN,0.0,672.69,7410.65,Summer,False,-37.817293,144.898239,Mobile,Social,call before delivery,NaN
HORD004494,SRC-001-H-004494,CUS00010,2018-07-11 20:05:00,Web,PayPal,AUD,Nickolson,Completed,482.25,16.66,NaN,0.0,43.84,498.91,Winter,False,-37.888574,144.979866,Tablet,Store,please use minimal packaging,NaN
HORD001686,SRC-001-H-001686,CUS00452,2018-07-27 20:42:00,Web,Card,AUD,Thompson,Completed,5048.82,29.08,NaN,10.0,458.98,4573.02,Winter,True,-37.749194,144.93367,Tablet,Social,please leave at reception,NaN
HORD004715,SRC-001-H-004715,CUS00455,2018-12-13 21:36:00,Store,Bank Transfer,AUD,Bakers,Completed,5381.63,12.15,B1SAVE-84,15.0,489.24,4586.54,Summer,False,-37.782322,145.052955,Mobile,Referral,please use minimal packaging,B1SAVE-84
HORD003126,SRC-001-H-003126,CUS00365,2018-07-17 19:25:00,Mobile,Card,AUD,Thompson,Completed,4290.43,14.82,NaN,10.0,390.04,3876.21,Winter,False,-37.763166,144.931551,Mobile,Organic,no special instruction,NaN
HORD004891,SRC-001-H-004891,CUS00301,2018-11-21 18:21:00,Store,Gift Card,AUD,Nickolson,Completed,7683.59,10.36,B1SAVE-20,20.0,698.51,6157.23,Spring,False,-37.853685,144.974124,Mobile,Store,gift purchase for a family member,B1SAVE-20
HORD001288,SRC-001-H-001288,CUS00437,2018-06-10 15:16:00,Web,Card,AUD,Bakers,Completed,1306.44,14.49,B1SAVE-17,20.0,118.77,1059.64,Winter,False,-37.821487,145.053578,Mobile,Paid Search,please leave at reception,B1SAVE-17
HORD000684,SRC-001-H-000684,CUS00485,2018-01-30 18:54:00,Mobile,Bank Transfer,AUD,Bakers,Completed,2128.93,13.6,NaN,0.0,193.54,2142.53,Summer,False,-37.762984,145.064122,Mobile,Paid Search,no special instruction,NaN
HORD004181,SRC-001-H-004181,CUS00401,2018-08-03 13:18:00,Mobile,Gift Card,AUD,Thompson,Completed,6599.9,15.58,NaN,0.0,599.99,6615.48,Winter,False,-37.763763,144.905223,Desktop,Paid Search,please leave at reception,NaN
HORD000300,SRC-001-H-000300,CUS00001,2018-07-05 12:59:00,Mobile,PayPal,AUD,Bakers,Completed,1056.0,29.42,NaN,0.0,96.0,1085.42,Winter,True,-37.743351,145.01209,Mobile,Social,please use minimal packaging,NaN
HORD004419,SRC-001-H-004419,CUS00381,2018-02-01 15:29:00,Store,Card,AUD,Bakers,Completed,1893.28,13.02,NaN,0.0,172.12,1906.3,Summer,False,-37.766886,145.055972,Mobile,Social,call before delivery,NaN
HORD004291,SRC-001-H-004291,CUS00330,2018-11-01 20:20:00,Store,Card,AUD,Bakers,Completed,486.53,12.11,NaN,10.0,44.23,449.99,Spring,False,-37.766935,145.042008,Tablet,Organic,please leave at reception,NaN
HORD001633,SRC-001-H-001633,CUS00167,2018-05-25 09:16:00,Web,Bank Transfer,AUD,Thompson,Completed,3231.23,10.99,B1SAVE-42,15.0,293.75,2757.54,Autumn,False,-37.766759,144.950321,Tablet,Social,no special instruction,B1SAVE-42
HORD000523,SRC-001-H-000523,CUS00006,2018-12-11 16:35:00,Mobile,Card,AUD,Thompson,Completed,2133.15,22.41,NaN,0.0,193.92,2155.56,Summer,True,-37.829183,144.878425,Mobile,Referral,no special instruction,NaN
HORD003754,SRC-001-H-003754,CUS00386,2018-10-06 12:05:00,Web,Card,AUD,Thompson,Completed,9485.32,10.75,B1SAVE-83,15.0,862.3,8073.27,Spring,False,-37.851873,144.936953,Desktop,Paid Search,call before delivery,B1SAVE-83
HORD001572,SRC-001-H-001572,CUS00086,2018-05-31 15:26:00,Store,Bank Transfer,AUD,Thompson,Completed,2237.08,13.21,NaN,0.0,203.37,2250.29,Autumn,False,-37.742507,144.965006,Desktop,Paid Search,please use minimal packaging,NaN
HORD002362,SRC-001-H-002362,CUS00078,2018-11-20 19:01:00,Store,PayPal,AUD,Thompson,Completed,3945.87,12.86,NaN,10.0,358.72,3564.14,Spring,False,-37.74663,144.94844,Desktop,Organic,no special instruction,NaN
HORD004050,SRC-001-H-004050,CUS00279,2018-07-04 16:10:00,Web,Card,AUD,Thompson,Completed,3534.42,17.37,B1SAVE-59,20.0,321.31,2844.91,Winter,False,-37.745009,144.897915,Mobile,Referral,please use minimal packaging,B1SAVE-59
HORD000336,SRC-001-H-000336,CUS00210,2018-04-19 09:53:00,Store,PayPal,AUD,Nickolson,Completed,4279.64,12.07,NaN,0.0,389.06,4291.71,Autumn,False,-37.873009,144.942432,Mobile,Referral,please leave at reception,NaN
HORD000495,SRC-001-H-000495,CUS00211,2018-06-25 18:23:00,Web,Card,AUD,Thompson,Completed,5740.88,11.49,NaN,0.0,521.9,5752.37,Winter,False,-37.82566,144.935675,Tablet,Organic,call before delivery,NaN
HORD003907,SRC-001-H-003907,CUS00307,2018-12-21 18:19:00,Store,PayPal,AUD,Thompson,Completed,2162.33,12.99,NaN,10.0,196.58,1959.09,Summer,False,-37.7491,144.936259,Tablet,Social,gift purchase for a family member,NaN
HORD001948,SRC-001-H-001948,CUS00463,2018-04-19 20:58:00,Store,Bank Transfer,AUD,Thompson,Completed,2997.55,13.48,NaN,10.0,272.5,2711.28,Autumn,False,-37.758394,144.882142,Tablet,Paid Search,please leave at reception,NaN
HORD001724,SRC-001-H-001724,CUS00466,2018-11-09 18:43:00,Mobile,Card,AUD,Nickolson,Completed,445.03,22.52,NaN,10.0,40.46,423.05,Spring,True,-37.871583,144.991479,Desktop,Organic,please leave at reception,NaN
HORD004806,SRC-001-H-004806,CUS00387,2018-03-28 11:31:00,Web,Gift Card,AUD,Thompson,Completed,3568.89,7.47,B1SAVE-15,15.0,324.44,3041.03,Autumn,False,-37.811827,144.953805,Desktop,Referral,gift purchase for a family member,B1SAVE-15
HORD000147,SRC-001-H-000147,CUS00285,2018-08-10 15:16:00,Mobile,Bank Transfer,AUD,Thompson,Completed,2731.39,12.06,B1SAVE-76,25.0,248.31,2060.6,Winter,False,-37.795172,144.930739,Tablet,Organic,no special instruction,B1SAVE-76
HORD003164,SRC-001-H-003164,CUS00098,2018-04-25 09:23:00,Mobile,Card,AUD,Thompson,Completed,148.27,11.87,NaN,10.0,13.48,145.31,Autumn,False,-37.865614,144.923544,Mobile,Paid Search,please use minimal packaging,NaN
HORD003031,SRC-001-H-003031,CUS00096,2018-06-21 16:47:00,Mobile,Gift Card,AUD,Nickolson,Completed,361.95,29.52,NaN,5.0,32.9,373.37,Winter,True,-37.886901,144.981812,Desktop,Store,please leave at reception,NaN
HORD000790,SRC-001-H-000790,CUS00013,2018-10-18 18:54:00,Web,Card,AUD,Nickolson,Completed,5747.42,18.66,B1SAVE-79,15.0,522.49,4903.97,Spring,True,-37.819725,144.959293,Tablet,Organic,no special instruction,B1SAVE-79
HORD003182,SRC-001-H-003182,CUS00438,2018-03-28 15:06:00,Web,Card,AUD,Thompson,Completed,2866.19,11.91,NaN,10.0,260.56,2591.48,Autumn,False,-37.797821,144.877905,Desktop,Paid Search,call before delivery,NaN
HORD003842,SRC-001-H-003842,CUS00025,2018-03-29 12:05:00,Store,PayPal,AUD,Bakers,Completed,3465.64,11.66,NaN,0.0,315.06,3477.3,Autumn,False,-37.77377,145.045528,Tablet,Social,please leave at reception,NaN
HORD002120,SRC-001-H-002120,CUS00352,2018-06-20 14:14:00,Web,PayPal,AUD,Thompson,Completed,1653.05,14.16,B1SAVE-49,20.0,150.28,1336.6,Winter,False,-37.808837,144.891577,Mobile,Social,gift purchase for a family member,B1SAVE-49
HORD000657,SRC-001-H-000657,CUS00119,2018-02-20 16:15:00,Web,PayPal,AUD,Thompson,Completed,1426.65,12.47,NaN,0.0,129.7,1439.12,Summer,False,-37.767162,144.902639,Mobile,Referral,gift purchase for a family member,NaN
HORD003318,SRC-001-H-003318,CUS00244,2018-11-30 16:02:00,Store,Bank Transfer,AUD,Bakers,Completed,915.71,11.6,NaN,0.0,83.25,927.31,Spring,False,-37.759755,144.989109,Desktop,Referral,gift purchase for a family member,NaN
HORD000160,SRC-001-H-000160,CUS00153,2018-10-09 16:33:00,Store,Gift Card,AUD,Thompson,Completed,3613.77,11.84,NaN,5.0,328.52,3444.92,Spring,False,-37.759954,144.935857,Tablet,Referral,please leave at reception,NaN
HORD003141,SRC-001-H-003141,CUS00390,2018-07-20 19:01:00,Mobile,Gift Card,AUD,Bakers,Completed,2032.21,28.79,NaN,5.0,184.75,1959.39,Winter,True,-37.863832,145.032123,Tablet,Paid Search,no special instruction,NaN
HORD001654,SRC-001-H-001654,CUS00235,2018-08-31 18:41:00,Web,PayPal,AUD,Bakers,Completed,4435.04,15.68,NaN,0.0,403.19,4450.72,Winter,False,-37.841072,145.060296,Desktop,Store,please use minimal packaging,NaN
HORD001558,SRC-001-H-001558,CUS00298,2018-11-17 18:39:00,Store,PayPal,AUD,Thompson,Completed,2606.9,23.06,B1SAVE-47,20.0,236.99,2108.58,Spring,True,-37.750633,144.938906,Desktop,Referral,no special instruction,B1SAVE-47
HORD003440,SRC-001-H-003440,CUS00219,2018-06-29 09:43:00,Mobile,PayPal,AUD,Thompson,Completed,212.69,13.15,NaN,0.0,19.34,225.84,Winter,False,-37.83693,144.918129,Mobile,Social,no special instruction,NaN
HORD004128,SRC-001-H-004128,CUS00037,2018-01-22 15:03:00,Mobile,PayPal,AUD,Bakers,Completed,266.27,8.74,NaN,10.0,24.21,248.38,Summer,False,-37.804141,145.004791,Mobile,Store,call before delivery,NaN
HORD004591,SRC-001-H-004591,CUS00191,2018-10-26 21:13:00,Store,Gift Card,AUD,Bakers,Completed,4967.44,8.49,NaN,10.0,451.59,4479.19,Spring,False,-37.807472,145.010301,Desktop,Referral,gift purchase for a family member,NaN
HORD000529,SRC-001-H-000529,CUS00447,2018-05-22 12:13:00,Mobile,Card,AUD,Thompson,Completed,618.34,13.5,NaN,0.0,56.21,631.84,Autumn,False,-37.761658,144.877599,Mobile,Organic,no special instruction,NaN
HORD000730,SRC-001-H-000730,CUS00467,2018-05-15 11:21:00,Store,Card,AUD,Thompson,Completed,4307.26,21.47,NaN,5.0,391.57,4113.37,Autumn,True,-37.828186,144.900384,Desktop,Store,no special instruction,NaN
HORD003627,SRC-001-H-003627,CUS00087,2018-08-06 17:43:00,Mobile,Card,AUD,Bakers,Completed,1846.35,17.78,NaN,10.0,167.85,1679.49,Winter,False,-37.87188,145.064052,Mobile,Store,call before delivery,NaN
HORD001468,SRC-001-H-001468,CUS00108,2018-04-28 16:27:00,Web,Bank Transfer,AUD,Bakers,Completed,2491.18,11.67,NaN,5.0,226.47,2378.29,Autumn,False,-37.76246,145.027256,Desktop,Referral,please use minimal packaging,NaN
HORD002055,SRC-001-H-002055,CUS00359,2018-10-03 08:53:00,Mobile,PayPal,AUD,Nickolson,Completed,1516.68,11.24,NaN,0.0,137.88,1527.92,Spring,False,-37.861478,144.948332,Mobile,Paid Search,gift purchase for a family member,NaN
HORD000882,SRC-001-H-000882,CUS00179,2018-07-01 14:59:00,Web,Gift Card,AUD,Bakers,Completed,1693.01,29.96,NaN,0.0,153.91,1722.97,Winter,True,-37.750784,145.050678,Tablet,Organic,please use minimal packaging,NaN
HORD001112,SRC-001-H-001112,CUS00354,2018-10-01 15:49:00,Web,PayPal,AUD,Thompson,Completed,1712.49,8.99,B1SAVE-81,20.0,155.68,1378.98,Spring,False,-37.821552,144.926673,Desktop,Referral,please use minimal packaging,B1SAVE-81
HORD003591,SRC-001-H-003591,CUS00325,2018-05-25 20:43:00,Mobile,PayPal,AUD,Thompson,Completed,1939.0,10.15,NaN,5.0,176.27,1852.2,Autumn,False,-37.793715,144.907829,Tablet,Social,please use minimal packaging,NaN
HORD004790,SRC-001-H-004790,CUS00222,2018-09-20 19:28:00,Mobile,PayPal,AUD,Thompson,Completed,433.24,11.53,NaN,10.0,39.39,401.45,Spring,False,-37.765944,144.925847,Desktop,Social,please leave at reception,NaN
HORD003169,SRC-001-H-003169,CUS00127,2018-10-02 12:04:00,Web,Card,AUD,Bakers,Completed,3593.13,22.28,NaN,10.0,326.65,3256.1,Spring,True,-37.758333,145.008323,Mobile,Store,no special instruction,NaN
HORD003386,SRC-001-H-003386,CUS00173,2018-08-25 11:07:00,Web,Gift Card,AUD,Bakers,Completed,3146.89,12.44,NaN,0.0,286.08,3159.33,Winter,False,-37.799608,145.025155,Desktop,Social,please use minimal packaging,NaN
HORD000531,SRC-001-H-000531,CUS00036,2018-02-11 12:52:00,Mobile,Bank Transfer,AUD,Thompson,Completed,800.34,9.91,NaN,0.0,72.76,810.25,Summer,False,-37.837097,144.944954,Desktop,Organic,please use minimal packaging,NaN
HORD002889,SRC-001-H-002889,CUS00474,2018-04-16 20:32:00,Store,Bank Transfer,AUD,Thompson,Completed,1200.21,9.43,NaN,0.0,109.11,1209.64,Autumn,False,-37.840529,144.943718,Tablet,Referral,no special instruction,NaN
HORD000115,SRC-001-H-000115,CUS00217,2018-01-13 17:57:00,Store,Bank Transfer,AUD,Nickolson,Completed,2098.87,9.96,NaN,0.0,190.81,2108.83,Summer,False,-37.843338,144.97522,Mobile,Social,no special instruction,NaN
HORD000341,SRC-001-H-000341,CUS00446,2018-05-09 12:02:00,Store,Bank Transfer,AUD,Bakers,Completed,2679.33,11.36,NaN,10.0,243.58,2422.76,Autumn,False,-37.763735,144.970226,Mobile,Social,gift purchase for a family member,NaN
HORD002932,SRC-001-H-002932,CUS00453,2018-03-17 12:29:00,Store,Bank Transfer,AUD,Bakers,Completed,2331.51,8.56,B1SAVE-61,20.0,211.96,1873.77,Autumn,False,-37.809203,145.018048,Mobile,Referral,please use minimal packaging,B1SAVE-61
HORD004596,SRC-001-H-004596,CUS00133,2018-04-21 17:00:00,Store,Bank Transfer,AUD,Bakers,Completed,164.63,22.67,B1SAVE-45,20.0,14.97,154.37,Autumn,True,-37.757557,145.010978,Tablet,Paid Search,please use minimal packaging,B1SAVE-45
HORD001687,SRC-001-H-001687,CUS00467,2018-05-28 19:48:00,Web,Gift Card,AUD,Thompson,Completed,2343.89,10.47,B1SAVE-16,15.0,213.08,2002.78,Autumn,False,-37.828186,144.900384,Desktop,Store,call before delivery,B1SAVE-16
HORD002132,SRC-001-H-002132,CUS00156,2018-10-07 16:16:00,Store,PayPal,AUD,Thompson,Completed,913.35,11.67,NaN,10.0,83.03,833.68,Spring,False,-37.761754,144.955356,Desktop,Referral,please use minimal packaging,NaN
HORD002314,SRC-001-H-002314,CUS00486,2018-09-09 09:04:00,Store,PayPal,AUD,Bakers,Completed,601.46,10.11,NaN,0.0,54.68,611.57,Spring,False,-37.778829,145.005179,Desktop,Paid Search,please use minimal packaging,NaN
HORD001780,SRC-001-H-001780,CUS00299,2018-01-04 20:32:00,Store,Gift Card,AUD,Bakers,Completed,1690.45,11.64,NaN,5.0,153.68,1617.57,Summer,False,-37.764912,145.011255,Tablet,Organic,gift purchase for a family member,NaN
HORD001573,SRC-001-H-001573,CUS00240,2018-02-08 13:14:00,Web,Gift Card,AUD,Nickolson,Completed,4143.34,13.53,NaN,10.0,376.67,3742.54,Summer,False,-37.887085,144.945913,Desktop,Referral,call before delivery,NaN
HORD000353,SRC-001-H-000353,CUS00391,2018-08-19 18:37:00,Mobile,Bank Transfer,AUD,Thompson,Completed,1653.47,15.27,NaN,10.0,150.32,1503.39,Winter,False,-37.824817,144.878158,Mobile,Store,please use minimal packaging,NaN
HORD004586,SRC-001-H-004586,CUS00342,2018-04-03 20:45:00,Store,Bank Transfer,AUD,Bakers,Completed,1449.31,9.88,NaN,5.0,131.76,1386.72,Autumn,False,-37.782672,144.971478,Tablet,Organic,please leave at reception,NaN
HORD003657,SRC-001-H-003657,CUS00051,2018-02-12 19:23:00,Web,PayPal,AUD,Nickolson,Completed,9187.09,11.9,NaN,10.0,835.19,8280.28,Summer,False,-37.867993,144.979995,Tablet,Store,please leave at reception,NaN
HORD002343,SRC-001-H-002343,CUS00102,2018-01-28 13:35:00,Store,PayPal,AUD,Nickolson,Completed,2174.4,12.46,NaN,10.0,197.67,1969.42,Summer,False,-37.875784,144.973331,Tablet,Paid Search,please leave at reception,NaN
HORD004562,SRC-001-H-004562,CUS00441,2018-03-31 14:21:00,Web,Gift Card,AUD,Bakers,Completed,3837.73,12.98,NaN,0.0,348.88,3850.71,Autumn,False,-37.867355,145.043615,Desktop,Paid Search,call before delivery,NaN
HORD002955,SRC-001-H-002955,CUS00319,2018-07-14 11:13:00,Mobile,Card,AUD,Thompson,Completed,3791.66,17.74,B1SAVE-84,20.0,344.7,3051.07,Winter,False,-37.749718,144.880789,Mobile,Social,no special instruction,B1SAVE-84
HORD003742,SRC-001-H-003742,CUS00140,2018-06-13 10:38:00,Web,Gift Card,AUD,Bakers,Completed,1925.89,26.67,NaN,10.0,175.08,1759.97,Winter,True,-37.780748,145.027521,Desktop,Organic,please use minimal packaging,NaN
HORD001784,SRC-001-H-001784,CUS00227,2018-06-30 13:59:00,Store,Bank Transfer,AUD,Nickolson,Completed,7525.68,16.69,NaN,10.0,684.15,6789.8,Winter,False,-37.883268,144.933051,Mobile,Referral,gift purchase for a family member,NaN
HORD002966,SRC-001-H-002966,CUS00227,2018-01-06 09:54:00,Store,Bank Transfer,AUD,Nickolson,Completed,3676.34,13.51,NaN,5.0,334.21,3506.03,Summer,False,-37.883268,144.933051,Mobile,Referral,please leave at reception,NaN
HORD000468,SRC-001-H-000468,CUS00097,2018-05-27 12:15:00,Mobile,Card,AUD,Bakers,Completed,6490.93,23.65,NaN,5.0,590.08,6190.03,Autumn,True,-37.846042,145.063848,Desktop,Referral,no special instruction,NaN
