product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0259,Candle Shift 358,Networking,Candle,409.08,198.29,2012,24,0.623,SKU-CAN00259,Connected Network,Flux,Graphite,SUP037,Australia,2012-08-12,GST_STANDARD,Box,False,True,"connected network designed for home-office wireless coverage, in the flux family and supplied by candle with a 24-month warranty."
PRD0260,Vela Atlas 359,Accessory,Vela,100.02,54.67,2016,12,0.226,SKU-VEL00260,Mobile Accessory,Halo,White,SUP001,China,2016-10-15,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the halo family and supplied by vela with a 12-month warranty."
PRD0261,Candle Flux 360,Laptop,Candle,2576.1,1787.73,2015,24,1.899,SKU-CAN00261,Ultrabook,Lumen,Green,SUP002,Malaysia,2015-09-07,GST_STANDARD,Recycled box,True,True,"ultrabook designed for study, research and note taking, in the lumen family and supplied by candle with a 24-month warranty."
PRD0262,Vela Pulse 361,Smartphone,Vela,1028.17,727.99,2015,24,0.231,SKU-VEL00262,5G Smartphone,Nova,Blue,SUP003,Japan,2015-10-23,GST_STANDARD,Protective case,True,True,"5g smartphone designed for mobile photography and messaging, in the nova family and supplied by vela with a 24-month warranty."
PRD0263,Candle Vista 362,Tablet,Candle,1205.78,693.31,2017,24,0.565,SKU-CAN00263,Productivity Tablet,Orbit,White,SUP004,Japan,2017-10-10,GST_STANDARD,Recycled box,False,True,"productivity tablet designed for portable media and video calls, in the orbit family and supplied by candle with a 24-month warranty."
PRD0264,Vela Core 363,Home Entertainment,Vela,3567.97,2572.42,2016,24,8.703,SKU-VEL00264,Smart Display,Pulse,Silver,SUP005,Korea,2016-02-12,GST_STANDARD,Protective case,True,True,"smart display designed for music and spoken-content playback, in the pulse family and supplied by vela with a 24-month warranty."
PRD0265,Candle Lumen 364,Audio,Candle,1188.22,598.41,2013,12,0.612,SKU-CAN00265,Wireless Audio,Quest,Green,SUP006,Australia,2013-09-17,GST_STANDARD,Recycled box,False,True,"wireless audio designed for music during focused desk work, in the quest family and supplied by candle with a 12-month warranty."
PRD0266,Vela Ridge 365,Smart Home,Vela,189.02,93.75,2013,12,0.432,SKU-VEL00266,Home Automation,Ridge,Red,SUP007,Japan,2013-05-06,GST_STANDARD,Box,True,True,"home automation designed for scheduled control of a household power outlet, in the ridge family and supplied by vela with a 12-month warranty."
PRD0267,Candle Arc 366,Gaming,Candle,2404.5,1316.09,2013,24,1.628,SKU-CAN00267,Gaming Hardware,Shift,Black,SUP008,Australia,2013-12-08,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for casual games in a shared room, in the shift family and supplied by candle with a 24-month warranty."
PRD0268,Vela Echo 367,Wearable,Vela,1094.58,691.64,2017,12,0.092,SKU-VEL00268,Health Wearable,Spark,Gold,SUP009,Malaysia,2017-04-04,GST_STANDARD,Box,False,True,"health wearable designed for walking and commute notifications, in the spark family and supplied by vela with a 12-month warranty."
PRD0269,Candle Orbit 368,Networking,Candle,1258.42,921.93,2013,24,0.538,SKU-CAN00269,Connected Network,Vista,White,SUP010,Malaysia,2013-04-23,GST_STANDARD,Recycled box,True,True,"connected network designed for connecting several shared household devices, in the vista family and supplied by candle with a 24-month warranty."
PRD0270,Vela Spark 369,Accessory,Vela,154.55,113.6,2016,12,0.175,SKU-VEL00270,Mobile Accessory,Wave,Black,SUP011,Vietnam,2016-03-05,GST_STANDARD,Recycled box,False,True,"mobile accessory designed for protective storage during travel, in the wave family and supplied by vela with a 12-month warranty."
PRD0271,Candle Bloom 370,Laptop,Candle,1523.72,960.79,2013,24,1.447,SKU-CAN00271,Ultrabook,Arc,Black,SUP012,Japan,2013-03-09,GST_STANDARD,Protective case,False,True,"ultrabook designed for creative projects and media editing, in the arc family and supplied by candle with a 24-month warranty."
PRD0272,Vela Halo 371,Smartphone,Vela,1161.16,596.9,2016,24,0.175,SKU-VEL00272,5G Smartphone,Atlas,Silver,SUP013,Vietnam,2016-01-26,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for work calls and calendar management, in the atlas family and supplied by vela with a 24-month warranty."
PRD0273,Candle Quest 372,Tablet,Candle,469.96,243.38,2014,24,0.63,SKU-CAN00273,Productivity Tablet,Bloom,Blue,SUP014,China,2014-04-10,GST_STANDARD,Box,False,True,"productivity tablet designed for field forms and client presentations, in the bloom family and supplied by candle with a 24-month warranty."
PRD0274,Vela Wave 373,Home Entertainment,Vela,1538.07,763.93,2015,24,8.811,SKU-VEL00274,Smart Display,Core,White,SUP015,Japan,2015-02-11,GST_STANDARD,Protective case,False,True,"smart display designed for family media streaming, in the core family and supplied by vela with a 24-month warranty."
PRD0275,Candle Edge 374,Audio,Candle,687.49,457.66,2014,12,0.514,SKU-CAN00275,Wireless Audio,Edge,Red,SUP016,Korea,2014-11-10,GST_STANDARD,Recycled box,True,True,"wireless audio designed for video calls and online classes, in the edge family and supplied by candle with a 12-month warranty."
PRD0276,Vela Nova 375,Smart Home,Vela,337.93,221.95,2014,12,0.431,SKU-VEL00276,Home Automation,Echo,Red,SUP017,Japan,2014-07-06,GST_STANDARD,Recycled box,True,True,"home automation designed for indoor temperature and humidity monitoring, in the echo family and supplied by vela with a 12-month warranty."
PRD0277,Candle Shift 376,Gaming,Candle,1153.48,596.68,2013,24,1.49,SKU-CAN00277,Gaming Hardware,Flux,White,SUP018,Vietnam,2013-08-13,GST_STANDARD,Box,True,True,"gaming hardware designed for competitive play and voice communication, in the flux family and supplied by candle with a 24-month warranty."
PRD0278,Vela Atlas 377,Wearable,Vela,509.34,326.1,2015,12,0.124,SKU-VEL00278,Health Wearable,Halo,Gold,SUP019,Australia,2015-09-06,GST_STANDARD,Box,True,True,"health wearable designed for exercise session summaries, in the halo family and supplied by vela with a 12-month warranty."
PRD0279,Candle Flux 378,Networking,Candle,1450.59,810.97,2017,24,0.659,SKU-CAN00279,Connected Network,Lumen,Gold,SUP020,Malaysia,2017-05-06,GST_STANDARD,Box,True,True,"connected network designed for video meetings and media streaming, in the lumen family and supplied by candle with a 24-month warranty."
PRD0280,Vela Pulse 379,Accessory,Vela,105.66,65.68,2016,12,0.224,SKU-VEL00280,Mobile Accessory,Nova,Silver,SUP021,Korea,2016-10-01,GST_STANDARD,Box,False,True,"mobile accessory designed for charging-cable organisation, in the nova family and supplied by vela with a 12-month warranty."
PRD0281,Candle Vista 380,Laptop,Candle,2324.84,1476.06,2015,24,1.35,SKU-CAN00281,Ultrabook,Orbit,Graphite,SUP022,Korea,2015-08-21,GST_STANDARD,Recycled box,False,True,"ultrabook designed for shared home-office administration, in the orbit family and supplied by candle with a 24-month warranty."
PRD0282,Vela Core 381,Smartphone,Vela,1632.77,869.43,2013,24,0.209,SKU-VEL00282,5G Smartphone,Pulse,Graphite,SUP023,Vietnam,2013-12-18,GST_STANDARD,Protective case,False,True,"5g smartphone designed for travel planning and media use, in the pulse family and supplied by vela with a 24-month warranty."
PRD0283,Candle Lumen 382,Tablet,Candle,1338.12,825.05,2012,24,0.653,SKU-CAN00283,Productivity Tablet,Quest,Red,SUP024,Australia,2012-11-04,GST_STANDARD,Box,True,True,"productivity tablet designed for family learning and shared browsing, in the quest family and supplied by candle with a 24-month warranty."
PRD0284,Vela Ridge 383,Home Entertainment,Vela,600.42,440.74,2012,24,7.382,SKU-VEL00284,Smart Display,Ridge,Green,SUP025,Vietnam,2012-06-18,GST_STANDARD,Protective case,False,True,"smart display designed for casual living-room gaming, in the ridge family and supplied by vela with a 24-month warranty."
PRD0285,Candle Arc 384,Audio,Candle,1110.14,755.19,2013,12,0.604,SKU-CAN00285,Wireless Audio,Shift,Gold,SUP026,Korea,2013-08-15,GST_STANDARD,Protective case,True,True,"wireless audio designed for shared-room music playback, in the shift family and supplied by candle with a 12-month warranty."
PRD0286,Vela Echo 385,Smart Home,Vela,725.81,408.07,2016,12,0.479,SKU-VEL00286,Home Automation,Spark,Graphite,SUP027,Vietnam,2016-03-08,GST_STANDARD,Recycled box,False,True,"home automation designed for door and window activity alerts, in the spark family and supplied by vela with a 12-month warranty."
PRD0287,Candle Orbit 386,Gaming,Candle,1095.91,613.16,2016,24,0.914,SKU-CAN00287,Gaming Hardware,Vista,White,SUP028,Vietnam,2016-03-21,GST_STANDARD,Protective case,True,True,"gaming hardware designed for portable gaming and travel, in the vista family and supplied by candle with a 24-month warranty."
PRD0288,Vela Spark 387,Wearable,Vela,920.06,617.3,2017,12,0.164,SKU-VEL00288,Health Wearable,Wave,Green,SUP029,Vietnam,2017-01-17,GST_STANDARD,Box,False,True,"health wearable designed for calendar alerts and quick message checks, in the wave family and supplied by vela with a 12-month warranty."
PRD0289,Candle Bloom 388,Networking,Candle,1441.37,1066.71,2014,24,0.567,SKU-CAN00289,Connected Network,Arc,Black,SUP030,China,2014-10-02,GST_STANDARD,Box,True,True,"connected network designed for guest-network and device management, in the arc family and supplied by candle with a 24-month warranty."
PRD0290,Vela Halo 389,Accessory,Vela,154.65,100.69,2014,12,0.169,SKU-VEL00290,Mobile Accessory,Atlas,Silver,SUP031,China,2014-08-11,GST_STANDARD,Box,False,True,"mobile accessory designed for connecting several devices through one compact adapter, in the atlas family and supplied by vela with a 12-month warranty."
PRD0291,Candle Quest 390,Laptop,Candle,2310.69,1724.41,2013,24,1.612,SKU-CAN00291,Ultrabook,Bloom,Blue,SUP032,Malaysia,2013-07-04,GST_STANDARD,Recycled box,True,True,"ultrabook designed for travel-based work and presentations, in the bloom family and supplied by candle with a 24-month warranty."
PRD0292,Vela Wave 391,Smartphone,Vela,1810.91,982.43,2017,24,0.246,SKU-VEL00292,5G Smartphone,Core,Silver,SUP033,Australia,2017-07-20,GST_STANDARD,Box,True,True,"5g smartphone designed for family communication and casual apps, in the core family and supplied by vela with a 24-month warranty."
PRD0293,Candle Edge 392,Tablet,Candle,1383.27,786.47,2015,24,0.703,SKU-CAN00293,Productivity Tablet,Edge,Graphite,SUP034,Australia,2015-10-27,GST_STANDARD,Box,False,True,"productivity tablet designed for drawing and lightweight creative work, in the edge family and supplied by candle with a 24-month warranty."
PRD0294,Vela Nova 393,Home Entertainment,Vela,4059.32,2858.16,2014,24,8.647,SKU-VEL00294,Smart Display,Echo,Silver,SUP035,Vietnam,2014-01-08,GST_STANDARD,Recycled box,False,True,"smart display designed for presentations and photo viewing, in the echo family and supplied by vela with a 24-month warranty."
PRD0295,Candle Shift 394,Audio,Candle,979.25,637.4,2014,12,0.445,SKU-CAN00295,Wireless Audio,Flux,White,SUP036,Japan,2014-04-07,GST_STANDARD,Box,True,True,"wireless audio designed for long listening sessions at home, in the flux family and supplied by candle with a 12-month warranty."
PRD0296,Vela Atlas 395,Smart Home,Vela,440.13,297.55,2016,12,0.465,SKU-VEL00296,Home Automation,Halo,Red,SUP037,Malaysia,2016-05-19,GST_STANDARD,Recycled box,True,True,"home automation designed for automated blind and curtain routines, in the halo family and supplied by vela with a 12-month warranty."
PRD0297,Candle Flux 396,Gaming,Candle,1360.98,978.11,2014,24,1.544,SKU-CAN00297,Gaming Hardware,Lumen,Gold,SUP001,Australia,2014-10-26,GST_STANDARD,Protective case,True,True,"gaming hardware designed for game streaming and media capture, in the lumen family and supplied by candle with a 24-month warranty."
PRD0298,Vela Pulse 397,Wearable,Vela,275.37,209.11,2017,12,0.096,SKU-VEL00298,Health Wearable,Nova,Green,SUP002,Japan,2017-01-07,GST_STANDARD,Protective case,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the nova family and supplied by vela with a 12-month warranty."
PRD0299,Candle Vista 398,Networking,Candle,1391.83,920.54,2015,24,0.77,SKU-CAN00299,Connected Network,Orbit,Black,SUP003,Malaysia,2015-09-03,GST_STANDARD,Protective case,False,True,"connected network designed for extending coverage between rooms, in the orbit family and supplied by candle with a 24-month warranty."
PRD0300,Vela Core 399,Accessory,Vela,158.44,102.19,2016,12,0.132,SKU-VEL00300,Mobile Accessory,Pulse,Red,SUP004,Japan,2016-11-02,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the pulse family and supplied by vela with a 12-month warranty."
PRD0301,Candle Lumen 400,Laptop,Candle,1938.69,1370.95,2016,24,1.937,SKU-CAN00301,Ultrabook,Quest,Red,SUP005,Vietnam,2016-06-06,GST_STANDARD,Recycled box,False,True,"ultrabook designed for portable document work and video meetings, in the quest family and supplied by candle with a 24-month warranty."
PRD0302,Vela Ridge 401,Smartphone,Vela,1259.27,660.37,2013,24,0.181,SKU-VEL00302,5G Smartphone,Ridge,Green,SUP006,China,2013-11-05,GST_STANDARD,Recycled box,False,True,"5g smartphone designed for daily communication and navigation, in the ridge family and supplied by vela with a 24-month warranty."
PRD0303,Candle Arc 402,Tablet,Candle,1407.52,967.17,2014,24,0.706,SKU-CAN00303,Productivity Tablet,Shift,White,SUP007,Australia,2014-07-09,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the shift family and supplied by candle with a 24-month warranty."
PRD0304,Vela Echo 403,Home Entertainment,Vela,4012.3,2664.24,2012,24,9.993,SKU-VEL00304,Smart Display,Spark,Black,SUP008,Australia,2012-01-04,GST_STANDARD,Box,True,True,"smart display designed for shared film and television viewing, in the spark family and supplied by vela with a 24-month warranty."
PRD0305,Candle Orbit 404,Audio,Candle,387.39,275.67,2015,12,0.568,SKU-CAN00305,Wireless Audio,Vista,Graphite,SUP009,China,2015-06-13,GST_STANDARD,Protective case,True,True,"wireless audio designed for commuting and spoken-content listening, in the vista family and supplied by candle with a 12-month warranty."
PRD0306,Vela Spark 405,Smart Home,Vela,677.68,428.06,2014,12,0.45,SKU-VEL00306,Home Automation,Wave,Graphite,SUP010,China,2014-03-11,GST_STANDARD,Recycled box,True,True,"home automation designed for app-controlled room lighting, in the wave family and supplied by vela with a 12-month warranty."
PRD0307,Candle Bloom 406,Gaming,Candle,2209.06,1632.16,2016,24,1.124,SKU-CAN00307,Gaming Hardware,Arc,Gold,SUP011,Korea,2016-02-25,GST_STANDARD,Protective case,True,True,"gaming hardware designed for long desktop gaming sessions, in the arc family and supplied by candle with a 24-month warranty."
PRD0308,Vela Halo 407,Wearable,Vela,779.32,496.7,2015,12,0.092,SKU-VEL00308,Health Wearable,Atlas,Blue,SUP012,Korea,2015-03-16,GST_STANDARD,Box,True,True,"health wearable designed for daily activity and sleep tracking, in the atlas family and supplied by vela with a 12-month warranty."
PRD0309,Candle Quest 408,Networking,Candle,332.31,199.01,2014,24,0.709,SKU-CAN00309,Connected Network,Bloom,Graphite,SUP013,Korea,2014-04-15,GST_STANDARD,Box,False,True,"connected network designed for home-office wireless coverage, in the bloom family and supplied by candle with a 24-month warranty."
PRD0310,Vela Wave 409,Accessory,Vela,351.06,179.0,2013,12,0.195,SKU-VEL00310,Mobile Accessory,Core,Red,SUP014,Korea,2013-08-20,GST_STANDARD,Protective case,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the core family and supplied by vela with a 12-month warranty."
PRD0311,Candle Edge 410,Laptop,Candle,3180.87,1944.6,2016,24,1.518,SKU-CAN00311,Ultrabook,Edge,Graphite,SUP015,Vietnam,2016-05-14,GST_STANDARD,Recycled box,True,True,"ultrabook designed for study, research and note taking, in the edge family and supplied by candle with a 24-month warranty."
PRD0312,Vela Nova 411,Smartphone,Vela,523.23,265.25,2016,24,0.16,SKU-VEL00312,5G Smartphone,Echo,Green,SUP016,Vietnam,2016-11-20,GST_STANDARD,Protective case,False,True,"5g smartphone designed for mobile photography and messaging, in the echo family and supplied by vela with a 24-month warranty."
